City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
517,Leh,IN,34.1667,77.5833,60.31,53,23,5.59,few clouds
518,Shumskiy,RU,54.8318,99.1328,59.07,68,7,2.51,clear sky
519,Palana,RU,59.1167,159.9667,47.01,99,100,3.78,moderate rain
520,Silifke,TR,36.3778,33.9344,88.02,42,0,10.89,clear sky
521,La Rioja,ES,42.25,-2.5,56.05,94,43,3.09,scattered clouds
522,Cosautlan,MX,19.3333,-96.9833,63.46,98,100,2.04,overcast clouds
523,Pemberton,CA,50.3164,-122.8027,85.69,27,1,5.95,clear sky
524,Kampot,KH,10.6167,104.1833,77.14,88,100,4.9,overcast clouds
525,Tunceli,TR,39.1083,39.5471,81.46,68,10,8.34,clear sky
526,Saint-Francois,FR,46.4154,3.9054,62.04,88,90,4.61,overcast clouds
527,Houma,US,29.5958,-90.7195,91.0,64,75,10.36,broken clouds
528,Bandarban,BD,22.1965,92.2262,75.79,98,86,1.9,light rain
529,Shu,KZ,43.5983,73.7614,67.84,45,2,3.62,clear sky
530,Kuzhener,RU,56.8111,48.9128,59.95,62,76,4.25,broken clouds
531,Muzhi,RU,65.3667,64.6667,48.69,62,98,7.18,overcast clouds
532,Caceres,ES,39.522,-6.3748,78.8,23,87,5.35,overcast clouds
533,Porto Santo,PT,33.072,-16.3415,70.18,73,75,14.97,broken clouds
534,Lesnoy,RU,57.6198,63.0784,44.89,71,14,5.12,few clouds
535,Tongliao,CN,43.6125,122.2653,74.79,90,100,11.34,overcast clouds
536,Svetlaya,RU,46.5389,138.3297,68.13,91,100,8.16,overcast clouds
537,Sorland,NO,67.667,12.6934,57.27,82,75,8.84,broken clouds
538,Gazanjyk,TM,39.2446,55.5154,85.55,21,58,6.51,broken clouds
